centroid	uniref90	B32_SW	129_VTPPs	CC57c	B91_TPP	ATCC51146	129_MSG	CSUNSWCD	B91_SC	CAM	129_VTPP	B91_SCBr
PROKKA_CAM_01709 	UniRef90_M5IQN9|162	1	0	0	0	0	0	1	0	1	0	0
PROKKA_CC57c_00549 	UniRef90_M3I3F5|600	0	1	1	1	1	1	0	1	1	1	1
PROKKA_CAM_01815 	UniRef90_C6RG85|276	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CC57c_01954 	UniRef90_C6RDX3|573	1	0	1	0	1	0	1	0	1	0	0
PROKKA_B91_SCBr_01888 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_CSUNSWCD_00090 	UniRef90_M5IPU4|213	0	0	0	0	0	0	1	0	0	0	0
PROKKA_B32_SW_00552 	UniRef90_C6RDH4|660	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_00198 	UniRef90_M5IE78|180	0	0	0	0	1	0	0	0	0	0	0
PROKKA_CC57c_02197 	UniRef90_M3J9W0|432	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_02192 	UniRef90_M5IR73|669	1	1	1	1	0	1	1	1	1	1	1
PROKKA_CC57c_02191 	UniRef90_M3IH89|720	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_02190 	UniRef90_M3GVI4|633	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_01556 	UniRef90_M3J9Q9|303	0	0	1	0	1	0	1	0	0	0	0
PROKKA_B91_SCBr_01522 	UniRef90_M5INA2|435	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CC57c_01554 	UniRef90_M3IJ68|297	0	0	1	0	1	0	0	0	0	0	0
PROKKA_CC57c_01555 	UniRef90_M3JBP1|363	0	0	1	0	1	0	0	0	0	0	0
PROKKA_CC57c_01552 	UniRef90_A7GZS0|717	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CC57c_01881 	UniRef90_M3GWH3|1920	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CC57c_01550 	UniRef90_B9D0E5|711	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_00786 	UniRef90_C6RGS6|774	1	0	0	1	1	0	1	1	1	0	1
PROKKA_CAM_00787 	UniRef90_U2FKB0|333	1	0	0	1	1	0	1	1	1	0	1
PROKKA_B91_SCBr_01524 	UniRef90_M3JDA2|384	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_01525 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_CAM_00782 	UniRef90_B9CZ56|939	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_01965 	UniRef90_B9CXX4|543	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_01520 	UniRef90_M3IKS5|672	0	0	1	1	0	0	0	1	0	0	1
PROKKA_ATCC51146_01969 	UniRef90_U5XYL4|624	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_02192 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CC57c_01126 	UniRef90_M3IKG9|396	0	0	1	0	0	0	0	0	0	0	0
PROKKA_ATCC51146_00752 	UniRef90_C6RCS7|279	0	0	0	0	1	0	0	0	0	0	0
PROKKA_B32_SW_00574 	UniRef90_C6RD16|309	1	1	1	0	1	1	1	0	1	1	0
PROKKA_CAM_00789 	UniRef90_M3JCV5|192	0	0	0	0	0	0	0	0	1	0	0
PROKKA_ATCC51146_00961 	UniRef90_C6RF94|516	0	0	0	0	1	0	0	0	0	0	0
PROKKA_ATCC51146_00753 	No_Uniref	0	0	0	0	1	0	0	0	0	0	0
PROKKA_ATCC51146_00966 	UniRef90_C6RF89|318	0	0	0	0	1	0	0	0	0	0	0
PROKKA_ATCC51146_00964 	UniRef90_A7ZDQ8|1014	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_00555 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_ATCC51146_00969 	UniRef90_B9D2Z4|1251	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_00550 	UniRef90_C6RDH7|837	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_00553 	UniRef90_M5INR5|213	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CSUNSWCD_00475 	UniRef90_B9D0T7|2547	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_01802 	UniRef90_M5IRG8|585	1	1	0	0	0	1	1	0	0	1	0
PROKKA_B32_SW_01804 	UniRef90_M5IJQ6|636	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_00828 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B32_SW_00825 	No_Uniref	1	1	0	0	0	1	0	0	0	1	0
PROKKA_B32_SW_00827 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B32_SW_00826 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B32_SW_00959 	UniRef90_B9D560|1167	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_00262 	UniRef90_M3JDS8|1818	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_00955 	UniRef90_B9D564|465	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_00800 	UniRef90_M5INU0|492	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B32_SW_00957 	UniRef90_B9D562|1245	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_01311 	UniRef90_M3GVX8|387	0	0	1	1	0	0	0	1	0	0	1
PROKKA_129_MSG_01202 	UniRef90_M5IQG9|126	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_00259 	UniRef90_B9D2M6|789	0	0	1	1	1	0	0	1	1	0	1
PROKKA_129_MSG_00229 	UniRef90_B9D3I4|510	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_01000 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CAM_00250 	UniRef90_M3J8S4|477	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_00337 	UniRef90_M3I2V1|1077	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_00334 	UniRef90_B9D0A9|210	0	0	0	0	1	0	0	0	1	0	0
PROKKA_CC57c_01049 	No_Uniref	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_00850 	UniRef90_M3JDT9|441	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_00851 	UniRef90_M3JBW7|738	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_00852 	UniRef90_M3I2K7|789	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_00854 	UniRef90_M3IL63|213	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_00855 	UniRef90_M3JDU3|267	0	0	1	0	0	0	0	0	0	0	0
PROKKA_B32_SW_00731 	UniRef90_M5IPT3|438	1	0	0	0	0	0	1	0	0	0	0
PROKKA_CSUNSWCD_00871 	UniRef90_M5IRA6|528	0	0	0	0	0	0	1	0	0	0	0
PROKKA_B32_SW_00732 	UniRef90_M5IPB2|978	1	0	0	0	0	0	1	0	0	0	0
PROKKA_B32_SW_00735 	UniRef90_M5IQG4|1464	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_00734 	UniRef90_C6RGA3|1428	1	1	0	0	1	1	1	0	1	1	0
PROKKA_CC57c_02102 	UniRef90_M3IHL6|2193	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CSUNSWCD_01061 	UniRef90_M5IJZ2|549	1	1	0	0	0	1	1	0	0	1	0
PROKKA_ATCC51146_02056 	UniRef90_C6RJ18|2268	1	1	0	0	1	1	0	0	0	1	0
PROKKA_ATCC51146_02051 	UniRef90_C6RJ13|1449	1	1	0	0	1	1	1	0	1	1	0
PROKKA_ATCC51146_02053 	UniRef90_B9CYA0|816	1	1	0	0	1	1	1	0	1	1	0
PROKKA_ATCC51146_02052 	UniRef90_C6RJ14|1035	1	1	0	0	1	1	1	0	1	1	0
PROKKA_ATCC51146_02058 	UniRef90_C6RJ20|261	1	0	0	0	1	0	1	0	0	0	0
PROKKA_CAM_00773 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_129_MSG_01807 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_CSUNSWCD_00077 	UniRef90_M5IN93|192	0	0	0	0	0	0	1	0	0	0	0
PROKKA_129_MSG_01805 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_01804 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_01803 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_01802 	UniRef90_M3JDT0|651	0	1	1	0	0	1	0	0	0	1	0
PROKKA_CSUNSWCD_00070 	UniRef90_M5IPT6|915	1	0	0	0	0	0	1	0	0	0	0
PROKKA_B32_SW_01892 	UniRef90_M5IE78|180	1	0	0	0	0	0	1	0	0	0	0
PROKKA_B91_SCBr_00318 	UniRef90_U2EIE8|432	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B32_SW_01153 	UniRef90_B9D3Z1|807	1	1	1	1	1	1	0	1	1	1	1
PROKKA_B32_SW_01151 	UniRef90_C6RD05|123	1	1	0	0	0	1	0	0	0	1	0
PROKKA_B32_SW_00961 	UniRef90_M5IRC9|192	1	0	0	0	0	0	0	0	0	0	0
PROKKA_CAM_00682 	UniRef90_B9CZM5|648	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CSUNSWCD_00078 	UniRef90_M5IH90|552	1	1	0	0	0	1	1	0	0	1	0
PROKKA_129_MSG_01808 	UniRef90_U2F6J2|231	0	1	0	0	0	1	0	0	0	1	0
PROKKA_B32_SW_00605 	UniRef90_B9D3Q2|543	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_01341 	UniRef90_B9D139|279	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B32_SW_02344 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_129_MSG_00025 	UniRef90_B9D2Z1|1734	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_02221 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_CAM_02275 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_129_MSG_01155 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_CAM_00218 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CAM_02276 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CAM_02277 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CC57c_00458 	UniRef90_M3H0L0|2139	0	0	1	1	0	0	0	1	0	0	1
PROKKA_CC57c_00459 	UniRef90_M3IM63|1878	0	0	1	1	0	0	0	1	0	0	1
PROKKA_ATCC51146_01155 	UniRef90_M5IDU5|375	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CC57c_00455 	UniRef90_M3JEY0|933	0	0	1	1	0	0	0	1	0	0	1
PROKKA_CAM_00642 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_ATCC51146_01151 	UniRef90_C6RGD5|327	0	0	0	0	1	0	0	0	0	0	0
PROKKA_ATCC51146_01153 	No_Uniref	0	0	0	0	1	0	0	0	0	0	0
PROKKA_CC57c_00453 	UniRef90_B9D2S1|834	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_01948 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_CAM_00028 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CC57c_00928 	UniRef90_M3IKX6|486	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_00929 	UniRef90_C6RE39|183	0	0	1	1	1	0	0	1	1	0	1
PROKKA_CAM_00023 	UniRef90_B9CYD2|453	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_01792 	UniRef90_M3JBU0|543	0	1	1	1	1	1	0	1	1	1	1
PROKKA_CC57c_00926 	UniRef90_M5INU0|492	1	0	1	0	0	0	0	0	0	0	0
PROKKA_ATCC51146_01790 	UniRef90_C6RHC8|1236	0	0	0	0	1	0	0	0	0	0	0
PROKKA_CC57c_00920 	UniRef90_M5IP34|249	1	0	1	0	0	0	1	0	1	0	0
PROKKA_CC57c_00923 	UniRef90_M3IKY8|1581	0	0	1	1	0	0	0	1	0	0	1
PROKKA_129_MSG_01490 	UniRef90_M3J8Y7|318	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_01491 	UniRef90_C6RFR5|1113	1	1	0	0	1	1	1	0	1	1	0
PROKKA_ATCC51146_01217 	UniRef90_C6RDC4|438	0	0	0	0	1	0	0	0	0	0	0
PROKKA_129_MSG_01495 	UniRef90_A7ZFA4|1242	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_01496 	UniRef90_B9D322|540	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_00940 	UniRef90_M5IS21|375	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_00943 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_00626 	UniRef90_M3GYW5|1305	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_00946 	UniRef90_B9CXS0|1329	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_01001 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CAM_01923 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_ATCC51146_01771 	UniRef90_C6RHF3|903	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_01770 	UniRef90_B9CZP5|264	1	1	0	1	1	1	1	1	0	1	1
PROKKA_ATCC51146_00683 	UniRef90_B9D111|849	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_01999 	UniRef90_A7I2Z9|255	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_00687 	UniRef90_C6RG86|756	0	0	0	0	1	0	0	0	0	0	0
PROKKA_ATCC51146_00685 	UniRef90_B9D109|1413	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_02169 	UniRef90_B9D153|945	1	1	1	0	0	1	1	0	1	1	0
PROKKA_CC57c_00363 	UniRef90_C8PEB7|579	0	0	1	0	0	0	0	0	0	0	0
PROKKA_ATCC51146_00777 	UniRef90_C6RCV2|756	0	0	0	0	1	0	0	0	0	0	0
PROKKA_ATCC51146_01372 	UniRef90_M3I422|348	0	0	1	0	1	0	0	0	1	0	0
PROKKA_ATCC51146_00772 	UniRef90_B9D1I7|1269	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CC57c_00009 	UniRef90_M5IQY6|501	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_02071 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_129_MSG_02162 	UniRef90_B9D160|420	1	1	1	0	0	1	1	0	0	1	0
PROKKA_B91_SCBr_00864 	UniRef90_U2F8J9|558	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CC57c_00008 	UniRef90_B9D469|1248	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_01704 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_CAM_00630 	UniRef90_C6RH83|204	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B32_SW_00049 	UniRef90_M3JG52|399	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B91_SCBr_00863 	UniRef90_C6RHA5|2376	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CC57c_00639 	UniRef90_B9CZY3|864	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_01310 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CAM_01311 	UniRef90_B9D168|780	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B32_SW_00041 	UniRef90_M5IQD2|1008	1	1	0	0	0	1	1	0	0	1	0
PROKKA_CAM_01315 	UniRef90_B9D165|330	0	0	0	0	0	0	0	0	1	0	0
PROKKA_129_VTPP_01976 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_00831 	UniRef90_B9D4H6|735	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_00985 	UniRef90_C6RGV1|1005	0	0	0	1	1	0	0	1	0	0	1
PROKKA_129_VTPP_01970 	No_Uniref	0	0	0	0	0	0	0	0	0	1	0
PROKKA_B91_SCBr_00267 	UniRef90_B9D361|828	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_00328 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B91_SCBr_00263 	UniRef90_C6RIK3|894	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_00260 	UniRef90_C6RIK7|603	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_00629 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_01128 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_01129 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_CAM_01488 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CC57c_00148 	UniRef90_B9D4H1|1965	0	0	1	0	1	0	0	0	1	0	0
PROKKA_B91_SCBr_00326 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_CAM_00801 	UniRef90_A7ZBL0|918	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CC57c_00144 	UniRef90_B9D4H5|1137	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_01124 	UniRef90_C6RJ64|168	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_01125 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_01126 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_01127 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_ATCC51146_01573 	No_Uniref	0	0	0	0	1	0	0	0	0	0	0
PROKKA_B91_SCBr_01089 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_ATCC51146_01571 	UniRef90_U2F1F0|1449	0	0	0	0	1	0	0	0	0	0	0
PROKKA_B91_SCBr_00988 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_CAM_01268 	UniRef90_M3H1B1|222	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CAM_02280 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_129_MSG_01014 	UniRef90_B9CY06|132	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_00035 	No_Uniref	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_01264 	UniRef90_M3JD55|237	0	0	1	1	0	0	0	1	1	0	1
PROKKA_CAM_01265 	UniRef90_C6RDD5|465	0	0	1	1	1	0	0	1	1	0	1
PROKKA_129_MSG_01010 	UniRef90_B9CY02|543	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_01263 	UniRef90_M3I1Z9|666	0	0	1	1	1	0	0	1	1	0	1
PROKKA_129_MSG_01012 	UniRef90_A8FP11|366	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_00515 	UniRef90_C6REN2|4134	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_02282 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B91_SCBr_00321 	UniRef90_U2F0L2|381	0	0	0	1	0	0	0	1	0	0	1
PROKKA_129_MSG_00542 	UniRef90_B9D5B1|393	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_02285 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B32_SW_01211 	UniRef90_M5IPP2|315	1	0	0	0	0	0	1	0	0	0	0
PROKKA_B91_SCBr_00320 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B32_SW_02289 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_CAM_02284 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B91_SCBr_00003 	UniRef90_B9D099|759	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_02035 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_ATCC51146_01204 	UniRef90_M3JCX4|804	0	0	0	0	1	0	0	0	0	0	0
PROKKA_CAM_01444 	UniRef90_M3JAA9|312	1	1	0	0	1	1	1	0	1	1	0
PROKKA_CC57c_00642 	UniRef90_C6RIY3|264	0	0	1	0	1	0	0	0	0	0	0
PROKKA_129_MSG_01232 	UniRef90_B9D060|252	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_01080 	UniRef90_M5ILA7|612	0	0	1	1	0	0	0	1	1	0	1
PROKKA_CC57c_00313 	UniRef90_M3JFD9|1137	0	0	1	0	0	0	0	0	0	0	0
PROKKA_B91_SCBr_01020 	UniRef90_B9D323|924	0	0	1	1	1	0	0	1	1	0	1
PROKKA_ATCC51146_00426 	UniRef90_A7ZCJ3|1788	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_00427 	UniRef90_M3JE69|318	0	0	0	0	1	0	0	0	0	0	0
PROKKA_B91_SCBr_00672 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_ATCC51146_00145 	UniRef90_C6RHX4|186	0	0	0	0	1	0	0	0	0	0	0
PROKKA_CC57c_00768 	No_Uniref	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CSUNSWCD_00063 	UniRef90_M5INP6|330	0	0	0	0	0	0	1	0	0	0	0
PROKKA_ATCC51146_00353 	UniRef90_M3IKA6|918	0	0	0	0	1	0	0	0	1	0	0
PROKKA_129_MSG_01152 	UniRef90_M5IR62|357	0	1	0	0	0	1	1	0	0	1	0
PROKKA_CC57c_00310 	UniRef90_M3I444|624	0	0	1	0	0	0	0	0	0	0	0
PROKKA_ATCC51146_00359 	UniRef90_B9CYF3|528	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_VTPP_00031 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_CC57c_00649 	UniRef90_M3I364|699	0	0	1	0	0	0	0	0	0	0	0
PROKKA_129_MSG_00145 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_CAM_02069 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B91_SCBr_01087 	UniRef90_M3IH96|630	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CC57c_00095 	UniRef90_M3JFY2|1221	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CAM_02064 	UniRef90_J4XA41|327	0	1	0	0	0	1	0	0	1	1	0
PROKKA_CAM_02067 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B91_SCBr_00391 	UniRef90_B9D1Y9|405	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_02061 	UniRef90_C6REU6|252	0	0	0	1	0	0	0	1	1	0	1
PROKKA_B91_SCBr_00934 	UniRef90_B9CZT9|2793	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CSUNSWCD_00470 	UniRef90_M5INX0|756	1	0	0	0	0	0	1	0	0	0	0
PROKKA_B91_SCBr_00395 	UniRef90_M3IHR6|462	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B91_SCBr_00136 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B91_SCBr_01225 	UniRef90_B9D1P2|300	0	0	1	1	0	0	0	1	0	0	1
PROKKA_CC57c_00097 	UniRef90_M3I4P1|822	0	0	1	0	0	0	0	0	0	0	0
PROKKA_B91_SCBr_00133 	UniRef90_C6RGT2|231	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_00647 	No_Uniref	0	0	1	1	1	0	0	1	1	0	1
PROKKA_B91_SCBr_00648 	UniRef90_U2GNL2|2244	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B91_SCBr_00649 	UniRef90_U2FD50|738	0	0	0	1	0	0	0	1	0	0	1
PROKKA_CC57c_00332 	UniRef90_B9D4V7|438	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_00138 	No_Uniref	0	0	0	1	1	0	0	1	0	0	1
PROKKA_CAM_02083 	UniRef90_B9D3D9|372	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_00059 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_00058 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_02039 	UniRef90_B9CYM1|747	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_01283 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_129_MSG_00052 	UniRef90_M3JD67|1350	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_02088 	UniRef90_B9D3D0|927	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_01287 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B91_SCBr_01285 	UniRef90_B9D1N0|1467	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_02409 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CAM_02408 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_129_MSG_00615 	UniRef90_M3IKQ5|1146	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_00614 	UniRef90_C6RIQ8|1041	0	1	0	0	0	1	0	0	0	1	0
PROKKA_CAM_02405 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_129_MSG_00616 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_00611 	UniRef90_A7ZE00|1341	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_00610 	UniRef90_M5IM40|231	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_02401 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CAM_02400 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CC57c_01437 	UniRef90_M3JA49|1290	0	0	1	0	0	0	0	0	0	0	0
PROKKA_B91_SCBr_00485 	UniRef90_C6RCS6|2424	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_00482 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B91_SCBr_00480 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B91_SCBr_00481 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_CAM_00778 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CAM_01569 	UniRef90_C6RFC4|1182	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_00301 	UniRef90_U2G678|120	0	0	0	1	0	0	0	1	0	0	1
PROKKA_CC57c_01439 	UniRef90_M3GXT3|654	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_01438 	UniRef90_M3I0V5|897	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CAM_02199 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B91_SCBr_01607 	UniRef90_C6RE78|684	0	0	0	1	1	0	0	1	1	0	1
PROKKA_ATCC51146_01807 	UniRef90_B9D4H2|519	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_01806 	UniRef90_B9D4H3|1365	1	1	1	1	1	1	1	1	1	1	1
